RMAC,definition,strong,verb_core,language,lookup_source,verify_status,verify_detail
Conj-w | V-Qal-ConsecImperf-3mp | 3fs,<p>Conjunctive waw </p><p>+ Verb - Qal - Consecutive imperfect - third person masculine plural </p><p>+ third person feminine singular</p>,H8799,V-Qal-Imperf,hebrew,allstrong_def_hebrew:hebrew_def:Qal/imparfait,OK_DEF_MATCH,Qal / Imparfait
Conj-w | V-Qal-ConsecImperf-3mp | 3mp,<p>Conjunctive waw </p><p>+ Verb - Qal - Consecutive imperfect - third person masculine plural </p><p>+ third person masculine plural</p>,H8799,V-Qal-Imperf,hebrew,allstrong_def_hebrew:hebrew_def:Qal/imparfait,OK_DEF_MATCH,Qal / Imparfait
Conj-w | V-Qal-ConsecImperf-3mp | 3ms,<p>Conjunctive waw </p><p>+ Verb - Qal - Consecutive imperfect - third person masculine plural </p><p>+ third person masculine singular</p>,H8799,V-Qal-Imperf,hebrew,allstrong_def_hebrew:hebrew_def:Qal/imparfait,OK_DEF_MATCH,Qal / Imparfait
Conj-w | V-Qal-ConsecImperf-3mp | Pn,<p>Conjunctive waw </p><p>+ Verb - Qal - Consecutive imperfect - third person masculine plural </p><p>+ Paragogic nun</p>,H8799,V-Qal-Imperf,hebrew,allstrong_def_hebrew:hebrew_def:Qal/imparfait,OK_DEF_MATCH,Qal / Imparfait
Conj-w | V-Qal-ConsecImperf-3ms,<p>Conjunctive waw </p><p>+ Verb - Qal - Consecutive imperfect - third person masculine singular</p>,H8799,V-Qal-Imperf,hebrew,allstrong_def_hebrew:hebrew_def:Qal/imparfait,OK_DEF_MATCH,Qal / Imparfait
Conj-w | V-Qal-ConsecImperf-3ms | 1cp,<p>Conjunctive waw </p><p>+ Verb - Qal - Consecutive imperfect - third person masculine singular </p><p>+ first person common plural</p>,H8799,V-Qal-Imperf,hebrew,allstrong_def_hebrew:hebrew_def:Qal/imparfait,OK_DEF_MATCH,Qal / Imparfait
Conj-w | V-Qal-ConsecImperf-3ms | 1cs,<p>Conjunctive waw </p><p>+ Verb - Qal - Consecutive imperfect - third person masculine singular </p><p>+ first person common singular</p>,H8799,V-Qal-Imperf,hebrew,allstrong_def_hebrew:hebrew_def:Qal/imparfait,OK_DEF_MATCH,Qal / Imparfait
Conj-w | V-Qal-ConsecImperf-3ms | 2ms,<p>Conjunctive waw </p><p>+ Verb - Qal - Consecutive imperfect - third person masculine singular </p><p>+ second person masculine singular</p>,H8799,V-Qal-Imperf,hebrew,allstrong_def_hebrew:hebrew_def:Qal/imparfait,OK_DEF_MATCH,Qal / Imparfait
Conj-w | V-Qal-ConsecImperf-3ms | 3fs,<p>Conjunctive waw </p><p>+ Verb - Qal - Consecutive imperfect - third person masculine singular </p><p>+ third person feminine singular</p>,H8799,V-Qal-Imperf,hebrew,allstrong_def_hebrew:hebrew_def:Qal/imparfait,OK_DEF_MATCH,Qal / Imparfait
Conj-w | V-Qal-ConsecImperf-3ms | 3mp,<p>Conjunctive waw </p><p>+ Verb - Qal - Consecutive imperfect - third person masculine singular </p><p>+ third person masculine plural</p>,H8799,V-Qal-Imperf,hebrew,allstrong_def_hebrew:hebrew_def:Qal/imparfait,OK_DEF_MATCH,Qal / Imparfait
Conj-w | V-Qal-ConsecImperf-3ms | 3ms,<p>Conjunctive waw </p><p>+ Verb - Qal - Consecutive imperfect - third person masculine singular </p><p>+ third person masculine singular</p>,H8799,V-Qal-Imperf,hebrew,allstrong_def_hebrew:hebrew_def:Qal/imparfait,OK_DEF_MATCH,Qal / Imparfait
Conj-w | V-Qal-Imp-fp,<p>Conjunctive waw </p><p>+ Verb - Qal - Imperative - feminine plural</p>,H8798,V-Qal-Imp,hebrew,allstrong_def_hebrew:hebrew_def:Qal/impératif,OK_DEF_MATCH,Qal / Impératif
Conj-w | V-Qal-Imp-fs,<p>Conjunctive waw </p><p>+ Verb - Qal - Imperative - feminine singular</p>,H8798,V-Qal-Imp,hebrew,allstrong_def_hebrew:hebrew_def:Qal/impératif,OK_DEF_MATCH,Qal / Impératif
Conj-w | V-Qal-Imp-mp,<p>Conjunctive waw </p><p>+ Verb - Qal - Imperative - masculine plural</p>,H8798,V-Qal-Imp,hebrew,allstrong_def_hebrew:hebrew_def:Qal/impératif,OK_DEF_MATCH,Qal / Impératif
Conj-w | V-Qal-Imp-mp | 1cs,<p>Conjunctive waw </p><p>+ Verb - Qal - Imperative - masculine plural </p><p>+ first person common singular</p>,H8798,V-Qal-Imp,hebrew,allstrong_def_hebrew:hebrew_def:Qal/impératif,OK_DEF_MATCH,Qal / Impératif
Conj-w | V-Qal-Imp-mp | 3fs,<p>Conjunctive waw </p><p>+ Verb - Qal - Imperative - masculine plural </p><p>+ third person feminine singular</p>,H8798,V-Qal-Imp,hebrew,allstrong_def_hebrew:hebrew_def:Qal/impératif,OK_DEF_MATCH,Qal / Impératif
Conj-w | V-Qal-Imp-mp | 3ms,<p>Conjunctive waw </p><p>+ Verb - Qal - Imperative - masculine plural </p><p>+ third person masculine singular</p>,H8798,V-Qal-Imp,hebrew,allstrong_def_hebrew:hebrew_def:Qal/impératif,OK_DEF_MATCH,Qal / Impératif
Conj-w | V-Qal-Imp-ms,<p>Conjunctive waw </p><p>+ Verb - Qal - Imperative - masculine singular</p>,H8798,V-Qal-Imp,hebrew,allstrong_def_hebrew:hebrew_def:Qal/impératif,OK_DEF_MATCH,Qal / Impératif
Conj-w | V-Qal-Imp-ms | 1cp,<p>Conjunctive waw </p><p>+ Verb - Qal - Imperative - masculine singular </p><p>+ first person common plural</p>,H8798,V-Qal-Imp,hebrew,allstrong_def_hebrew:hebrew_def:Qal/impératif,OK_DEF_MATCH,Qal / Impératif
Conj-w | V-Qal-Imp-ms | 1cs,<p>Conjunctive waw </p><p>+ Verb - Qal - Imperative - masculine singular </p><p>+ first person common singular</p>,H8798,V-Qal-Imp,hebrew,allstrong_def_hebrew:hebrew_def:Qal/impératif,OK_DEF_MATCH,Qal / Impératif
Conj-w | V-Qal-Imp-ms | 3fs,<p>Conjunctive waw </p><p>+ Verb - Qal - Imperative - masculine singular </p><p>+ third person feminine singular</p>,H8798,V-Qal-Imp,hebrew,allstrong_def_hebrew:hebrew_def:Qal/impératif,OK_DEF_MATCH,Qal / Impératif
Conj-w | V-Qal-Imp-ms | 3mp,<p>Conjunctive waw </p><p>+ Verb - Qal - Imperative - masculine singular </p><p>+ third person masculine plural</p>,H8798,V-Qal-Imp,hebrew,allstrong_def_hebrew:hebrew_def:Qal/impératif,OK_DEF_MATCH,Qal / Impératif
Conj-w | V-Qal-Imp-ms | 3ms,<p>Conjunctive waw </p><p>+ Verb - Qal - Imperative - masculine singular </p><p>+ third person masculine singular</p>,H8798,V-Qal-Imp,hebrew,allstrong_def_hebrew:hebrew_def:Qal/impératif,OK_DEF_MATCH,Qal / Impératif
Conj-w | V-Qal-Imperf.Cohort-1cp,<p>Conjunctive waw </p><p>+ Verb - Qal - Imperfect Cohortative - first person common plural</p>,H8799,V-Qal-Imperf,hebrew,allstrong_def_hebrew:hebrew_def:Qal/imparfait,OK_DEF_MATCH,Qal / Imparfait
Conj-w | V-Qal-Imperf.Cohort-3fs,<p>Conjunctive waw </p><p>+ Verb - Qal - Imperfect Cohortative - third person feminine singular</p>,H8799,V-Qal-Imperf,hebrew,allstrong_def_hebrew:hebrew_def:Qal/imparfait,OK_DEF_MATCH,Qal / Imparfait
Conj-w | V-Qal-Imperf.Jus-3fs,<p>Conjunctive waw </p><p>+ Verb - Qal - Imperfect Jussive - third person feminine singular</p>,H8799,V-Qal-Imperf,hebrew,allstrong_def_hebrew:hebrew_def:Qal/imparfait,OK_DEF_MATCH,Qal / Imparfait
Conj-w | V-Qal-Inf,<p>Conjunctive waw </p><p>+ Verb - Qal - Infinitive construct</p>,H8800,V-Qal-Inf,hebrew,allstrong_def_hebrew:hebrew_def:Qal/infinitif,OK_DEF_MATCH,Qal / Infinitif
Conj-w | V-Qal-Inf | 1cs,<p>Conjunctive waw </p><p>+ Verb - Qal - Infinitive construct </p><p>+ first person common singular</p>,H8800,V-Qal-Inf,hebrew,allstrong_def_hebrew:hebrew_def:Qal/infinitif,OK_DEF_MATCH,Qal / Infinitif
Conj-w | V-Qal-Inf | 2ms,<p>Conjunctive waw </p><p>+ Verb - Qal - Infinitive construct </p><p>+ second person masculine singular</p>,H8800,V-Qal-Inf,hebrew,allstrong_def_hebrew:hebrew_def:Qal/infinitif,OK_DEF_MATCH,Qal / Infinitif
Conj-w | V-Qal-InfAbs,<p>Conjunctive waw </p><p>+ Verb - Qal - Infinitive absolute</p>,H8800,V-Qal-Inf,hebrew,allstrong_def_hebrew:hebrew_def:Qal/infinitif,OK_DEF_MATCH,Qal / Infinitif
Conj-w | V-Qal-Prtcpl-fp,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - feminine plural</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-fpc,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - feminine plural construct</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-fpc | 2fs,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - feminine plural construct </p><p>+ second person feminine singular</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-fs,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - feminine singular</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-fsc,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - feminine singular construct</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-mp,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - masculine plural</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-mpc,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - masculine plural construct</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-mpc | 1cp,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - masculine plural construct </p><p>+ first person common plural</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-mpc | 1cs,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - masculine plural construct </p><p>+ first person common singular</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-mpc | 2fs,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - masculine plural construct </p><p>+ second person feminine singular</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-mpc | 2mp,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - masculine plural construct </p><p>+ second person masculine plural</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-mpc | 2ms,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - masculine plural construct </p><p>+ second person masculine singular</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-mpc | 3fp,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - masculine plural construct </p><p>+ third person feminine plural</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-mpc | 3fs,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - masculine plural construct </p><p>+ third person feminine singular</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-mpc | 3mp,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - masculine plural construct </p><p>+ third person masculine plural</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-mpc | 3ms,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - masculine plural construct </p><p>+ third person masculine singular</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-ms,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - masculine singular</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-msc,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - masculine singular construct</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-msc | 1cs,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - masculine singular construct </p><p>+ first person common singular</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-msc | 2fs,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - masculine singular construct </p><p>+ second person feminine singular</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-msc | 2ms,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - masculine singular construct </p><p>+ second person masculine singular</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-msc | 3fs,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - masculine singular construct </p><p>+ third person feminine singular</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-Prtcpl-msc | 3ms,<p>Conjunctive waw </p><p>+ Verb - Qal - Participle - masculine singular construct </p><p>+ third person masculine singular</p>,H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
Conj-w | V-Qal-QalPassPrtcpl-fp,<p>Conjunctive waw </p><p>+ Verb - Qal - QalPassParticiple - feminine plural</p>,H8803,V-Qal-QalPassPrtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe passif,OK_DEF_MATCH,Qal / Participe Passif
Conj-w | V-Qal-QalPassPrtcpl-fpc,<p>Conjunctive waw </p><p>+ Verb - Qal - QalPassParticiple - feminine plural construct</p>,H8803,V-Qal-QalPassPrtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe passif,OK_DEF_MATCH,Qal / Participe Passif
Conj-w | V-Qal-QalPassPrtcpl-fs,<p>Conjunctive waw </p><p>+ Verb - Qal - QalPassParticiple - feminine singular</p>,H8803,V-Qal-QalPassPrtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe passif,OK_DEF_MATCH,Qal / Participe Passif
Conj-w | V-Qal-QalPassPrtcpl-fsc,<p>Conjunctive waw </p><p>+ Verb - Qal - QalPassParticiple - feminine singular construct</p>,H8803,V-Qal-QalPassPrtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe passif,OK_DEF_MATCH,Qal / Participe Passif
Conj-w | V-Qal-QalPassPrtcpl-mp,<p>Conjunctive waw </p><p>+ Verb - Qal - QalPassParticiple - masculine plural</p>,H8803,V-Qal-QalPassPrtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe passif,OK_DEF_MATCH,Qal / Participe Passif
Conj-w | V-Qal-QalPassPrtcpl-mpc,<p>Conjunctive waw </p><p>+ Verb - Qal - QalPassParticiple - masculine plural construct</p>,H8803,V-Qal-QalPassPrtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe passif,OK_DEF_MATCH,Qal / Participe Passif
Conj-w | V-Qal-QalPassPrtcpl-mpc | 3mp,<p>Conjunctive waw </p><p>+ Verb - Qal - QalPassParticiple - masculine plural construct </p><p>+ third person masculine plural</p>,H8803,V-Qal-QalPassPrtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe passif,OK_DEF_MATCH,Qal / Participe Passif
Conj-w | V-Qal-QalPassPrtcpl-mpc | 3ms,<p>Conjunctive waw </p><p>+ Verb - Qal - QalPassParticiple - masculine plural construct </p><p>+ third person masculine singular</p>,H8803,V-Qal-QalPassPrtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe passif,OK_DEF_MATCH,Qal / Participe Passif
Conj-w | V-Qal-QalPassPrtcpl-ms,<p>Conjunctive waw </p><p>+ Verb - Qal - QalPassParticiple - masculine singular</p>,H8803,V-Qal-QalPassPrtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe passif,OK_DEF_MATCH,Qal / Participe Passif
Conj-w | V-Qal-QalPassPrtcpl-msc,<p>Conjunctive waw </p><p>+ Verb - Qal - QalPassParticiple - masculine singular construct</p>,H8803,V-Qal-QalPassPrtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe passif,OK_DEF_MATCH,Qal / Participe Passif
Conj-w | V-Qal-QalPassPrtcpl-msc | 2ms,<p>Conjunctive waw </p><p>+ Verb - Qal - QalPassParticiple - masculine singular construct </p><p>+ second person masculine singular</p>,H8803,V-Qal-QalPassPrtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe passif,OK_DEF_MATCH,Qal / Participe Passif
Conj-w | V-Qal-QalPassPrtcpl-msc | 3ms,<p>Conjunctive waw </p><p>+ Verb - Qal - QalPassParticiple - masculine singular construct </p><p>+ third person masculine singular</p>,H8803,V-Qal-QalPassPrtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe passif,OK_DEF_MATCH,Qal / Participe Passif
Conj-w | V-QalPass-ConjPerf-3ms,<p>Conjunctive waw </p><p>+ Verb - QalPass - Conjunctive perfect - third person masculine singular</p>,H8795,V-QalPass-Perf,hebrew,FALLBACK_WARNING:bstudy:ref_lex_core_ori_tr:rejected_by_allstrong:H8795:MISMATCH_DEF:expected=QalPass/parfait; got=Pual/Parfait,ACCEPTED_FALLBACK_WARNING,fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=QalPass/parfait; got=Pual/Parfait
Conj-w | V-QalPass-ConsecImperf-3fs,<p>Conjunctive waw </p><p>+ Verb - QalPass - Consecutive imperfect - third person feminine singular</p>,H8714,V-QalPass-Imperf,hebrew,FALLBACK_WARNING:bstudy:ref_lex_core_ori_tr:rejected_by_allstrong:H8714:MISMATCH_DEF:expected=QalPass/imparfait; got=Hofal/Imparfait,ACCEPTED_FALLBACK_WARNING,fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=QalPass/imparfait; got=Hofal/Imparfait
Conj-w | V-QalPass-ConsecImperf-3ms,<p>Conjunctive waw </p><p>+ Verb - QalPass - Consecutive imperfect - third person masculine singular</p>,H8799,V-QalPass-Imperf,hebrew,FALLBACK_WARNING:bstudy:ref_lex_core_ori_tr:rejected_by_allstrong:H8799:MISMATCH_DEF:expected=QalPass/imparfait; got=Qal/Imparfait,ACCEPTED_FALLBACK_WARNING,fallback accepted at end of process; authority_check=MISMATCH_DEF:expected=QalPass/imparfait; got=Qal/Imparfait
"Conj-w, Art | V-Hifil-Prtcpl-mp","<p>Conjunctive waw, Article </p><p>+ Verb - Hifil - Participle - masculine plural</p>",H8688,V-Hifil-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/participe,OK_DEF_MATCH,Hifil / Participe
"Conj-w, Art | V-Hifil-Prtcpl-ms","<p>Conjunctive waw, Article </p><p>+ Verb - Hifil - Participle - masculine singular</p>",H8688,V-Hifil-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Hifil/participe,OK_DEF_MATCH,Hifil / Participe
"Conj-w, Art | V-Hitpael-Prtcpl-mp","<p>Conjunctive waw, Article </p><p>+ Verb - Hitpael - Participle - masculine plural</p>",H8693,V-Hitpael-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Hitpael/participe,OK_DEF_MATCH,Hitpael / Participe
"Conj-w, Art | V-Hitpael-Prtcpl-ms","<p>Conjunctive waw, Article </p><p>+ Verb - Hitpael - Participle - masculine singular</p>",H8693,V-Hitpael-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Hitpael/participe,OK_DEF_MATCH,Hitpael / Participe
"Conj-w, Art | V-Nifal-Prtcpl-fp","<p>Conjunctive waw, Article </p><p>+ Verb - Nifal - Participle - feminine plural</p>",H8737,V-Nifal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Nifal/participe,OK_DEF_MATCH,Nifal / Participe
"Conj-w, Art | V-Nifal-Prtcpl-fs","<p>Conjunctive waw, Article </p><p>+ Verb - Nifal - Participle - feminine singular</p>",H8737,V-Nifal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Nifal/participe,OK_DEF_MATCH,Nifal / Participe
"Conj-w, Art | V-Nifal-Prtcpl-mp","<p>Conjunctive waw, Article </p><p>+ Verb - Nifal - Participle - masculine plural</p>",H8737,V-Nifal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Nifal/participe,OK_DEF_MATCH,Nifal / Participe
"Conj-w, Art | V-Nifal-Prtcpl-ms","<p>Conjunctive waw, Article </p><p>+ Verb - Nifal - Participle - masculine singular</p>",H8737,V-Nifal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Nifal/participe,OK_DEF_MATCH,Nifal / Participe
"Conj-w, Art | V-Piel-Prtcpl-mp","<p>Conjunctive waw, Article </p><p>+ Verb - Piel - Participle - masculine plural</p>",H8764,V-Piel-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Piel/participe,OK_DEF_MATCH,Piel / Participe
"Conj-w, Art | V-Piel-Prtcpl-ms","<p>Conjunctive waw, Article </p><p>+ Verb - Piel - Participle - masculine singular</p>",H8764,V-Piel-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Piel/participe,OK_DEF_MATCH,Piel / Participe
"Conj-w, Art | V-Pual-Prtcpl-fs","<p>Conjunctive waw, Article </p><p>+ Verb - Pual - Participle - feminine singular</p>",H8794,V-Pual-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Pual/participe,OK_DEF_MATCH,Pual / Participe
"Conj-w, Art | V-Qal-Prtcpl-fp","<p>Conjunctive waw, Article </p><p>+ Verb - Qal - Participle - feminine plural</p>",H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
"Conj-w, Art | V-Qal-Prtcpl-fs","<p>Conjunctive waw, Article </p><p>+ Verb - Qal - Participle - feminine singular</p>",H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
"Conj-w, Art | V-Qal-Prtcpl-mp","<p>Conjunctive waw, Article </p><p>+ Verb - Qal - Participle - masculine plural</p>",H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
"Conj-w, Art | V-Qal-Prtcpl-ms","<p>Conjunctive waw, Article </p><p>+ Verb - Qal - Participle - masculine singular</p>",H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
"Conj-w, Art | V-Qal-Prtcpl-msc | 2ms","<p>Conjunctive waw, Article </p><p>+ Verb - Qal - Participle - masculine singular construct </p><p>+ second person masculine singular</p>",H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
"Conj-w, Art | V-Qal-Prtcpl-msc | 3fs","<p>Conjunctive waw, Article </p><p>+ Verb - Qal - Participle - masculine singular construct </p><p>+ third person feminine singular</p>",H8801,V-Qal-Prtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe,OK_DEF_MATCH,Qal / Participe
"Conj-w, Art | V-Qal-QalPassPrtcpl-fp","<p>Conjunctive waw, Article </p><p>+ Verb - Qal - QalPassParticiple - feminine plural</p>",H8803,V-Qal-QalPassPrtcpl,hebrew,allstrong_def_hebrew:hebrew_def:Qal/participe passif,OK_DEF_MATCH,Qal / Participe Passif
